2026-08-14 20:50:34 | INFO    | Saved: C:\AirQualityDataPJ\airquality-etl\data\raw\2026-08-13\dalat_weather.json
2026-08-14 20:50:34 | INFO    | [dalat] transforming...
2026-08-14 20:50:34 | INFO    | [dalat] loading...
2026-08-14 20:50:34 | INFO    | Upserted 24 rows.
2026-08-14 20:50:34 | INFO    | Aggregating daily layer...
2026-08-14 20:50:34 | INFO    |   Aggregated 6 daily rows for 2026-08-13
2026-08-14 20:50:34 | INFO    |   Aggregated 6 daily rows for 2026-08-14
2026-08-14 20:50:34 | INFO    | Done: 2026-08-13
2026-08-14 20:51:57 | INFO    | === Running 2026-08-11 ===
2026-08-14 20:51:57 | INFO    | [hanoi] extracting...
2026-08-14 20:51:57 | INFO    | Saved: C:\AirQualityDataPJ\airquality-etl\data\raw\2026-08-11\hanoi_air_quality.json
2026-08-14 20:51:58 | INFO    | Saved: C:\AirQualityDataPJ\airquality-etl\data\raw\2026-08-11\hanoi_weather.json
2026-08-14 20:51:58 | INFO    | [hanoi] transforming...
2026-08-14 20:51:58 | INFO    | [hanoi] loading...
2026-08-14 20:51:58 | INFO    | Upserted 24 rows.
2026-08-14 20:51:58 | INFO    | [haiphong] extracting...
2026-08-14 20:51:59 | INFO    | Saved: C:\AirQualityDataPJ\airquality-etl\data\raw\2026-08-11\haiphong_air_quality.json
2026-08-14 20:52:00 | INFO    | Saved: C:\AirQualityDataPJ\airquality-etl\data\raw\2026-08-11\haiphong_weather.json
2026-08-14 20:52:00 | INFO    | [haiphong] transforming...
2026-08-14 20:52:00 | INFO    | [haiphong] loading...
2026-08-14 20:52:00 | INFO    | Upserted 24 rows.
2026-08-14 20:52:00 | INFO    | [danang] extracting...
2026-08-14 20:52:01 | INFO    | Saved: C:\AirQualityDataPJ\airquality-etl\data\raw\2026-08-11\danang_air_quality.json
2026-08-14 20:52:02 | INFO    | Saved: C:\AirQualityDataPJ\airquality-etl\data\raw\2026-08-11\danang_weather.json
2026-08-14 20:52:02 | INFO    | [danang] transforming...
2026-08-14 20:52:02 | INFO    | [danang] loading...
2026-08-14 20:52:02 | INFO    | Upserted 24 rows.
2026-08-14 20:52:02 | INFO    | [hcmc] extracting...
2026-08-14 20:52:02 | INFO    | Saved: C:\AirQualityDataPJ\airquality-etl\data\raw\2026-08-11\hcmc_air_quality.json
2026-08-14 20:52:04 | INFO    | Saved: C:\AirQualityDataPJ\airquality-etl\data\raw\2026-08-11\hcmc_weather.json
2026-08-14 20:52:04 | INFO    | [hcmc] transforming...
2026-08-14 20:52:04 | INFO    | [hcmc] loading...
2026-08-14 20:52:04 | INFO    | Upserted 24 rows.
2026-08-14 20:52:04 | INFO    | [cantho] extracting...
2026-08-14 20:52:05 | INFO    | Saved: C:\AirQualityDataPJ\airquality-etl\data\raw\2026-08-11\cantho_air_quality.json
2026-08-14 20:52:07 | INFO    | Saved: C:\AirQualityDataPJ\airquality-etl\data\raw\2026-08-11\cantho_weather.json
2026-08-14 20:52:07 | INFO    | [cantho] transforming...
2026-08-14 20:52:07 | INFO    | [cantho] loading...
2026-08-14 20:52:07 | INFO    | Upserted 24 rows.
2026-08-14 20:52:07 | INFO    | [dalat] extracting...
2026-08-14 20:52:08 | INFO    | Saved: C:\AirQualityDataPJ\airquality-etl\data\raw\2026-08-11\dalat_air_quality.json
2026-08-14 20:52:09 | INFO    | Saved: C:\AirQualityDataPJ\airquality-etl\data\raw\2026-08-11\dalat_weather.json
2026-08-14 20:52:09 | INFO    | [dalat] transforming...
2026-08-14 20:52:09 | INFO    | [dalat] loading...
2026-08-14 20:52:09 | INFO    | Upserted 24 rows.
2026-08-14 20:52:09 | INFO    | Aggregating daily layer...
2026-08-14 20:52:09 | INFO    |   Aggregated 6 daily rows for 2026-08-11
2026-08-14 20:52:09 | INFO    |   Aggregated 6 daily rows for 2026-08-12
2026-08-14 20:52:09 | INFO    | Done: 2026-08-11
2026-08-14 20:52:09 | INFO    | === Running 2026-08-12 ===
2026-08-14 20:52:09 | INFO    | [hanoi] extracting...
2026-08-14 20:52:10 | INFO    | Saved: C:\AirQualityDataPJ\airquality-etl\data\raw\2026-08-12\hanoi_air_quality.json
2026-08-14 20:52:10 | INFO    | Saved: C:\AirQualityDataPJ\airquality-etl\data\raw\2026-08-12\hanoi_weather.json
2026-08-14 20:52:10 | INFO    | [hanoi] transforming...
2026-08-14 20:52:10 | INFO    | [hanoi] loading...
2026-08-14 20:52:10 | INFO    | Upserted 24 rows.
2026-08-14 20:52:10 | INFO    | [haiphong] extracting...
2026-08-14 20:52:11 | INFO    | Saved: C:\AirQualityDataPJ\airquality-etl\data\raw\2026-08-12\haiphong_air_quality.json
2026-08-14 20:52:12 | INFO    | Saved: C:\AirQualityDataPJ\airquality-etl\data\raw\2026-08-12\haiphong_weather.json
2026-08-14 20:52:12 | INFO    | [haiphong] transforming...
2026-08-14 20:52:12 | INFO    | [haiphong] loading...
2026-08-14 20:52:12 | INFO    | Upserted 24 rows.
2026-08-14 20:52:12 | INFO    | [danang] extracting...
2026-08-14 20:52:13 | INFO    | Saved: C:\AirQualityDataPJ\airquality-etl\data\raw\2026-08-12\danang_air_quality.json
2026-08-14 20:52:14 | INFO    | Saved: C:\AirQualityDataPJ\airquality-etl\data\raw\2026-08-12\danang_weather.json
2026-08-14 20:52:14 | INFO    | [danang] transforming...
2026-08-14 20:52:14 | INFO    | [danang] loading...
2026-08-14 20:52:14 | INFO    | Upserted 24 rows.
2026-08-14 20:52:14 | INFO    | [hcmc] extracting...
2026-08-14 20:52:14 | INFO    | Saved: C:\AirQualityDataPJ\airquality-etl\data\raw\2026-08-12\hcmc_air_quality.json
2026-08-14 20:52:15 | INFO    | Saved: C:\AirQualityDataPJ\airquality-etl\data\raw\2026-08-12\hcmc_weather.json
2026-08-14 20:52:15 | INFO    | [hcmc] transforming...
2026-08-14 20:52:15 | INFO    | [hcmc] loading...
2026-08-14 20:52:15 | INFO    | Upserted 24 rows.
2026-08-14 20:52:15 | INFO    | [cantho] extracting...
2026-08-14 20:52:16 | INFO    | Saved: C:\AirQualityDataPJ\airquality-etl\data\raw\2026-08-12\cantho_air_quality.json
2026-08-14 20:52:17 | INFO    | Saved: C:\AirQualityDataPJ\airquality-etl\data\raw\2026-08-12\cantho_weather.json
2026-08-14 20:52:17 | INFO    | [cantho] transforming...
2026-08-14 20:52:17 | INFO    | [cantho] loading...
2026-08-14 20:52:17 | INFO    | Upserted 24 rows.
2026-08-14 20:52:17 | INFO    | [dalat] extracting...
2026-08-14 20:52:18 | INFO    | Saved: C:\AirQualityDataPJ\airquality-etl\data\raw\2026-08-12\dalat_air_quality.json
2026-08-14 20:52:18 | INFO    | Saved: C:\AirQualityDataPJ\airquality-etl\data\raw\2026-08-12\dalat_weather.json
2026-08-14 20:52:18 | INFO    | [dalat] transforming...
2026-08-14 20:52:18 | INFO    | [dalat] loading...
2026-08-14 20:52:18 | INFO    | Upserted 24 rows.
2026-08-14 20:52:18 | INFO    | Aggregating daily layer...
2026-08-14 20:52:18 | INFO    |   Aggregated 6 daily rows for 2026-08-12
2026-08-14 20:52:19 | INFO    |   Aggregated 6 daily rows for 2026-08-13
2026-08-14 20:52:19 | INFO    | Done: 2026-08-12
2026-08-14 20:52:19 | INFO    | === Running 2026-08-13 ===
2026-08-14 20:52:19 | INFO    | [hanoi] extracting...
2026-08-14 20:52:19 | INFO    | Saved: C:\AirQualityDataPJ\airquality-etl\data\raw\2026-08-13\hanoi_air_quality.json
2026-08-14 20:52:23 | INFO    | Saved: C:\AirQualityDataPJ\airquality-etl\data\raw\2026-08-13\hanoi_weather.json
2026-08-14 20:52:23 | INFO    | [hanoi] transforming...
2026-08-14 20:52:23 | INFO    | [hanoi] loading...
2026-08-14 20:52:23 | INFO    | Upserted 24 rows.
2026-08-14 20:52:23 | INFO    | [haiphong] extracting...
2026-08-14 20:52:24 | INFO    | Saved: C:\AirQualityDataPJ\airquality-etl\data\raw\2026-08-13\haiphong_air_quality.json
2026-08-14 20:52:26 | INFO    | Saved: C:\AirQualityDataPJ\airquality-etl\data\raw\2026-08-13\haiphong_weather.json
2026-08-14 20:52:26 | INFO    | [haiphong] transforming...
2026-08-14 20:52:26 | INFO    | [haiphong] loading...
2026-08-14 20:52:26 | INFO    | Upserted 24 rows.
2026-08-14 20:52:26 | INFO    | [danang] extracting...
2026-08-14 20:52:27 | INFO    | Saved: C:\AirQualityDataPJ\airquality-etl\data\raw\2026-08-13\danang_air_quality.json
2026-08-14 20:52:29 | INFO    | Saved: C:\AirQualityDataPJ\airquality-etl\data\raw\2026-08-13\danang_weather.json
2026-08-14 20:52:29 | INFO    | [danang] transforming...
2026-08-14 20:52:29 | INFO    | [danang] loading...
2026-08-14 20:52:29 | INFO    | Upserted 24 rows.
2026-08-14 20:52:29 | INFO    | [hcmc] extracting...
2026-08-14 20:52:30 | INFO    | Saved: C:\AirQualityDataPJ\airquality-etl\data\raw\2026-08-13\hcmc_air_quality.json
2026-08-14 20:52:35 | INFO    | Saved: C:\AirQualityDataPJ\airquality-etl\data\raw\2026-08-13\hcmc_weather.json
2026-08-14 20:52:35 | INFO    | [hcmc] transforming...
2026-08-14 20:52:35 | INFO    | [hcmc] loading...
2026-08-14 20:52:35 | INFO    | Upserted 24 rows.
2026-08-14 20:52:35 | INFO    | [cantho] extracting...
2026-08-14 20:52:36 | INFO    | Saved: C:\AirQualityDataPJ\airquality-etl\data\raw\2026-08-13\cantho_air_quality.json
2026-08-14 20:52:36 | INFO    | Saved: C:\AirQualityDataPJ\airquality-etl\data\raw\2026-08-13\cantho_weather.json
2026-08-14 20:52:36 | INFO    | [cantho] transforming...
2026-08-14 20:52:37 | INFO    | [cantho] loading...
2026-08-14 20:52:37 | INFO    | Upserted 24 rows.
2026-08-14 20:52:37 | INFO    | [dalat] extracting...
2026-08-14 20:52:37 | INFO    | Saved: C:\AirQualityDataPJ\airquality-etl\data\raw\2026-08-13\dalat_air_quality.json
2026-08-14 20:52:38 | INFO    | Saved: C:\AirQualityDataPJ\airquality-etl\data\raw\2026-08-13\dalat_weather.json
2026-08-14 20:52:38 | INFO    | [dalat] transforming...
2026-08-14 20:52:38 | INFO    | [dalat] loading...
2026-08-14 20:52:38 | INFO    | Upserted 24 rows.
2026-08-14 20:52:38 | INFO    | Aggregating daily layer...
2026-08-14 20:52:38 | INFO    |   Aggregated 6 daily rows for 2026-08-13
2026-08-14 20:52:38 | INFO    |   Aggregated 6 daily rows for 2026-08-14
2026-08-14 20:52:38 | INFO    | Done: 2026-08-13
2026-08-14 20:53:19 | INFO    | [hanoi] extracting...
2026-08-14 20:53:20 | INFO    | Saved: C:\AirQualityDataPJ\airquality-etl\data\raw\2026-08-13\hanoi_air_quality.json
2026-08-14 20:53:21 | INFO    | Saved: C:\AirQualityDataPJ\airquality-etl\data\raw\2026-08-13\hanoi_weather.json
2026-08-14 20:53:21 | INFO    | [hanoi] transforming...
